X,Y,Z
22,15,87
22,15,86
22,15,85
22,15,84
22,15,83
22,15,82
22,15,81
22,15,80
22,15,79
22,15,78
22,15,77
22,15,76
22,15,75
22,15,74
22,15,73
22,15,72
22,15,71
22,15,70
22,15,69
22,15,68
22,15,67
22,15,66
22,15,65
22,15,64
22,15,63
22,15,62
22,15,61
22,15,60
22,15,59
22,15,58
22,15,57
22,15,56
22,15,55
22,15,54
22,15,53
22,15,52
22,15,51
22,15,50
22,15,49
22,15,48
22,15,47
22,15,46
22,15,45
22,15,44
22,15,43
22,15,42
22,15,41
22,15,40
22,15,39
22,15,38
22,15,37
22,15,36
22,15,35
22,15,34
22,15,33
22,15,32
22,15,31
22,15,30
22,15,29
22,15,28
22,15,27
22,15,26
22,15,25
22,15,24
22,15,23
22,15,22
22,15,21
22,15,20
22,15,19
22,15,18
22,15,17
22,15,16
22,15,15
22,15,14
22,15,13
22,15,12
22,15,11
22,15,10
22,15,9
22,15,8
22,15,7
22,15,6
22,15,5
22,15,4
22,15,3
22,16,124
22,16,123
22,16,122
22,16,121
22,16,120
22,16,119
22,16,118
22,16,117
22,16,116
22,16,115
22,16,114
22,16,113
22,16,112
22,16,111
22,16,110
22,16,109
22,16,108
22,16,107
22,16,106
22,16,105
22,16,104
22,16,103
22,16,102
22,16,101
22,16,100
22,16,99
22,16,98
22,16,97
22,16,96
22,16,95
22,16,94
22,16,93
22,16,92
22,16,91
22,16,90
22,16,89
22,16,88
22,16,87
22,16,86
22,16,85
22,16,84
22,16,83
22,16,82
22,16,81
22,16,80
22,16,79
22,16,78
22,16,77
22,16,76
22,16,75
22,16,74
22,16,73
22,16,72
22,16,71
22,16,70
22,16,69
22,16,68
22,16,67
22,16,66
22,16,65
22,16,64
22,16,63
22,16,62
22,16,61
22,16,60
22,16,59
22,16,58
22,16,57
22,16,56
22,16,55
22,16,54
22,16,53
22,16,52
22,16,51
22,16,50
22,16,49
22,16,48
22,16,47
22,16,46
22,16,45
22,16,44
22,16,43
22,16,42
22,16,41
22,16,40
22,16,39
22,16,38
22,16,37
22,16,36
22,16,35
22,16,34
22,16,33
22,16,32
22,16,31
22,16,30
22,16,29
22,16,28
22,16,27
22,16,26
22,16,25
22,16,24
22,16,23
22,16,22
22,16,21
22,16,20
22,16,19
22,16,18
22,16,17
22,16,16
22,16,15
22,16,14
22,16,13
22,16,12
22,16,11
22,16,10
22,16,9
22,16,8
22,16,7
22,16,6
22,16,5
22,16,4
22,16,3
22,17,124
22,17,123
22,17,122
22,17,121
22,17,120
22,17,119
22,17,118
22,17,117
22,17,116
22,17,115
22,17,114
22,17,113
22,17,112
22,17,111
22,17,110
22,17,109
22,17,108
22,17,107
22,17,106
22,17,105
22,17,104
22,17,103
22,17,102
22,17,101
22,17,100
22,17,99
22,17,98
22,17,97
22,17,96
22,17,95
22,17,94
22,17,93
22,17,92
22,17,91
22,17,90
22,17,89
22,17,88
22,17,87
22,17,86
22,17,85
22,17,84
22,17,83
22,17,82
22,17,81
22,17,80
22,17,79
22,17,78
22,17,77
22,17,76
22,17,75
22,17,74
22,17,73
22,17,72
22,17,71
22,17,70
22,17,69
22,17,68
22,17,67
22,17,66
22,17,65
22,17,64
22,17,63
22,17,62
22,17,61
22,17,60
22,17,59
22,17,58
22,17,57
22,17,56
22,17,55
22,17,54
22,17,53
22,17,52
22,17,51
22,17,50
22,17,49
22,17,48
22,17,47
22,17,46
22,17,45
22,17,44
22,17,43
22,17,42
22,17,41
22,17,40
22,17,39
22,17,38
22,17,37
22,17,36
22,17,35
22,17,34
22,17,33
22,17,32
22,17,31
22,17,30
22,17,29
22,17,28
22,17,27
22,17,26
22,17,25
22,17,24
22,17,23
22,17,22
22,17,21
22,17,20
22,17,19
22,17,18
22,17,17
22,17,16
22,17,15
22,17,14
22,17,13
22,17,12
22,17,11
22,17,10
22,17,9
22,17,8
22,17,7
22,17,6
22,17,5
22,17,4
22,17,3
22,18,124
22,18,123
22,18,122
22,18,121
22,18,120
22,18,119
22,18,118
22,18,117
22,18,116
22,18,115
22,18,114
22,18,113
22,18,112
22,18,111
22,18,110
22,18,109
22,18,108
22,18,107
22,18,106
22,18,105
22,18,104
22,18,103
22,18,102
22,18,101
22,18,100
22,18,99
22,18,98
22,18,97
22,18,96
22,18,95
22,18,94
22,18,93
22,18,92
22,18,91
22,18,90
22,18,89
22,18,88
22,18,87
22,18,86
22,18,85
22,18,84
22,18,83
22,18,82
22,18,81
22,18,80
22,18,79
22,18,78
22,18,77
22,18,76
22,18,75
22,18,74
22,18,73
22,18,72
22,18,71
22,18,70
22,18,69
22,18,68
22,18,67
22,18,66
22,18,65
22,18,64
22,18,63
22,18,62
22,18,61
22,18,60
22,18,59
22,18,58
22,18,57
22,18,56
22,18,55
22,18,54
22,18,53
22,18,52
22,18,51
22,18,50
22,18,49
22,18,48
22,18,47
22,18,46
22,18,45
22,18,44
22,18,43
22,18,42
22,18,41
22,18,40
22,18,39
22,18,38
22,18,37
22,18,36
22,18,35
22,18,34
22,18,33
22,18,32
22,18,31
22,18,30
22,18,29
22,18,28
22,18,27
22,18,26
22,18,25
22,18,24
22,18,23
22,18,22
22,18,21
22,18,20
22,18,19
22,18,18
22,18,17
22,18,16
22,18,15
22,18,14
22,18,13
22,18,12
22,18,11
22,18,10
22,18,9
22,18,8
22,18,7
22,18,6
22,18,5
22,18,4
22,18,3
22,19,124
22,19,123
22,19,122
22,19,121
22,19,120
22,19,119
22,19,118
22,19,117
22,19,116
22,19,115
22,19,114
22,19,113
22,19,112
22,19,111
22,19,110
22,19,109
22,19,108
22,19,107
22,19,106
22,19,105
22,19,104
22,19,103
22,19,102
22,19,101
22,19,100
22,19,99
22,19,98
22,19,97
22,19,96
22,19,95
22,19,94
22,19,93
22,19,92
22,19,91
22,19,90
22,19,89
22,19,88
22,19,87
22,19,86
22,19,85
22,19,84
22,19,83
22,19,82
22,19,81
22,19,80
22,19,79
22,19,78
22,19,77
22,19,76
22,19,75
22,19,74
22,19,73
22,19,72
22,19,71
22,19,70
22,19,69
22,19,68
22,19,67
22,19,66
22,19,65
22,19,64
22,19,63
22,19,62
22,19,61
22,19,60
22,19,59
22,19,58
22,19,57
22,19,56
22,19,55
22,19,54
22,19,53
22,19,52
22,19,51
22,19,50
22,19,49
22,19,48
22,19,47
22,19,46
22,19,45
22,19,44
22,19,43
22,19,42
22,19,41
22,19,40
22,19,39
22,19,38
22,19,37
22,19,36
22,19,35
22,19,34
22,19,33
22,19,32
22,19,31
22,19,30
22,19,29
22,19,28
22,19,27
22,19,26
22,19,25
22,19,24
22,19,23
22,19,22
22,19,21
22,19,20
22,19,19
22,19,18
22,19,17
22,19,16
22,19,15
22,19,14
22,19,13
22,19,12
22,19,11
22,19,10
22,19,9
22,19,8
22,19,7
22,19,6
22,19,5
22,19,4
22,19,3
22,20,124
22,20,123
22,20,122
22,20,121
22,20,120
22,20,119
22,20,118
22,20,117
22,20,116
22,20,115
22,20,114
22,20,113
22,20,112
22,20,111
22,20,110
22,20,109
22,20,108
22,20,107
22,20,106
22,20,105
22,20,104
22,20,103
22,20,102
22,20,101
22,20,100
22,20,99
22,20,98
22,20,97
22,20,96
22,20,95
22,20,94
22,20,93
22,20,92
22,20,91
22,20,90
22,20,89
22,20,88
22,20,87
22,20,86
22,20,85
22,20,84
22,20,83
22,20,82
22,20,81
22,20,80
22,20,79
22,20,78
22,20,77
22,20,76
22,20,75
22,20,74
22,20,73
22,20,72
22,20,71
22,20,70
22,20,69
22,20,68
22,20,67
22,20,66
22,20,65
22,20,64
22,20,63
22,20,62
22,20,61
22,20,60
22,20,59
22,20,58
22,20,57
22,20,56
22,20,55
22,20,54
22,20,53
22,20,52
22,20,51
22,20,50
22,20,49
22,20,48
22,20,47
22,20,46
22,20,45
22,20,44
22,20,43
22,20,42
22,20,41
22,20,40
22,20,39
22,20,38
22,20,37
22,20,36
22,20,35
22,20,34
22,20,33
22,20,32
22,20,31
22,20,30
22,20,29
22,20,28
22,20,27
22,20,26
22,20,25
22,20,24
22,20,23
22,20,22
22,20,21
22,20,20
22,20,19
22,20,18
22,20,17
22,20,16
22,20,15
22,20,14
22,20,13
22,20,12
22,20,11
22,20,10
22,20,9
22,20,8
22,20,7
22,20,6
22,20,5
22,20,4
22,20,3
22,21,124
22,21,123
22,21,122
22,21,121
22,21,120
22,21,119
22,21,118
22,21,117
22,21,116
22,21,115
22,21,114
22,21,113
22,21,112
22,21,111
22,21,110
22,21,109
22,21,108
22,21,107
22,21,106
22,21,105
22,21,104
22,21,103
22,21,102
22,21,101
22,21,100
22,21,99
22,21,98
22,21,97
22,21,96
22,21,95
22,21,94
22,21,93
22,21,92
22,21,91
22,21,90
22,21,89
22,21,88
22,21,87
22,21,86
22,21,85
22,21,84
22,21,83
22,21,82
22,21,81
22,21,80
22,21,79
22,21,78
22,21,77
22,21,76
22,21,75
22,21,74
22,21,73
22,21,72
22,21,71
22,21,70
22,21,69
22,21,68
22,21,67
22,21,66
22,21,65
22,21,64
22,21,63
22,21,62
22,21,61
22,21,60
22,21,59
22,21,58
22,21,57
22,21,56
22,21,55
22,21,54
22,21,53
22,21,52
22,21,51
22,21,50
22,21,49
22,21,48
22,21,47
22,21,46
22,21,45
22,21,44
22,21,43
22,21,42
22,21,41
22,21,40
22,21,39
22,21,38
22,21,37
22,21,36
22,21,35
22,21,34
22,21,33
22,21,32
22,21,31
22,21,30
22,21,29
22,21,28
22,21,27
22,21,26
22,21,25
22,21,24
22,21,23
22,21,22
22,21,21
22,21,20
22,21,19
22,21,18
22,21,17
22,21,16
22,21,15
22,21,14
22,21,13
22,21,12
22,21,11
22,21,10
22,21,9
22,21,8
22,21,7
22,21,6
22,21,5
22,21,4
22,21,3
22,22,124
22,22,123
22,22,122
22,22,121
22,22,120
22,22,119
22,22,118
22,22,117
22,22,116
22,22,115
22,22,114
22,22,113
22,22,112
22,22,111
22,22,110
22,22,109
22,22,108
22,22,107
22,22,106
22,22,105
22,22,104
22,22,103
22,22,102
22,22,101
22,22,100
22,22,99
22,22,98
22,22,97
22,22,96
22,22,95
22,22,94
22,22,93
22,22,92
22,22,91
22,22,90
22,22,89
22,22,88
22,22,87
22,22,86
22,22,85
22,22,84
22,22,83
22,22,82
22,22,81
22,22,80
22,22,79
22,22,78
22,22,77
22,22,76
22,22,75
22,22,74
22,22,73
22,22,72
22,22,71
22,22,70
22,22,69
22,22,68
22,22,67
22,22,66
22,22,65
22,22,64
22,22,63
22,22,62
22,22,61
22,22,60
22,22,59
22,22,58
22,22,57
22,22,56
22,22,55
22,22,54
22,22,53
22,22,52
22,22,51
22,22,50
22,22,49
22,22,48
22,22,47
22,22,46
22,22,45
22,22,44
22,22,43
22,22,42
22,22,41
22,22,40
22,22,39
22,22,38
22,22,37
22,22,36
22,22,35
22,22,34
22,22,33
22,22,32
22,22,31
22,22,30
22,22,29
22,22,28
22,22,27
22,22,26
22,22,25
22,22,24
22,22,23
22,22,22
22,22,21
22,22,20
22,22,19
22,22,18
22,22,17
22,22,16
22,22,15
22,22,14
22,22,13
22,22,12
22,22,11
22,22,10
22,22,9
22,22,8
22,22,7
22,22,6
22,22,5
22,22,4
22,22,3
22,23,124
22,23,123
22,23,122
22,23,121
22,23,120
22,23,119
22,23,118
22,23,117
22,23,116
22,23,115
22,23,114
22,23,113
22,23,112
22,23,111
22,23,110
22,23,109
22,23,108
22,23,107
22,23,106
22,23,105
22,23,104
22,23,103
22,23,102
22,23,101
22,23,100
22,23,99
22,23,98
22,23,97
22,23,96
22,23,95
22,23,94
22,23,93
22,23,92
22,23,91
22,23,90
22,23,89
22,23,88
22,23,87
22,23,86
22,23,85
22,23,84
22,23,83
22,23,82
22,23,81
22,23,80
22,23,79
22,23,78
22,23,77
22,23,76
22,23,75
22,23,74
22,23,73
22,23,72
22,23,71
22,23,70
22,23,69
22,23,68
22,23,67
22,23,66
22,23,65
22,23,64
22,23,63
22,23,62
22,23,61
22,23,60
22,23,59
22,23,58
22,23,57
22,23,56
22,23,55
22,23,54
22,23,53
22,23,52
22,23,51
22,23,50
22,23,49
22,23,48
22,23,47
22,23,46
22,23,45
22,23,44
22,23,43
22,23,42
22,23,41
22,23,40
22,23,39
22,23,38
22,23,37
22,23,36
22,23,35
22,23,34
22,23,33
22,23,32
22,23,31
22,23,30
22,23,29
22,23,28
22,23,27
22,23,26
22,23,25
22,23,24
22,23,23
22,23,22
22,23,21
22,23,20
22,23,19
22,23,18
22,23,17
22,23,16
22,23,15
22,23,14
22,23,13
22,23,12
22,23,11
22,23,10
22,23,9
22,23,8
22,23,7
22,23,6
22,23,5
22,23,4
22,23,3
22,24,124
22,24,123
22,24,122
22,24,121
22,24,120
22,24,119
22,24,118
22,24,117
22,24,116
22,24,115
22,24,114
22,24,113
22,24,112
22,24,111
22,24,110
22,24,109
22,24,108
22,24,107
22,24,106
22,24,105
22,24,104
22,24,103
22,24,102
22,24,101
22,24,100
22,24,99
22,24,98
22,24,97
22,24,96
22,24,95
22,24,94
22,24,93
22,24,92
22,24,91
22,24,90
22,24,89
22,24,88
22,24,87
22,24,86
22,24,85
22,24,84
22,24,83
22,24,82
22,24,81
22,24,80
22,24,79
22,24,78
22,24,77
22,24,76
22,24,75
22,24,74
22,24,73
22,24,72
22,24,71
22,24,70
22,24,69
22,24,68
22,24,67
22,24,66
22,24,65
22,24,64
22,24,63
22,24,62
22,24,61
22,24,60
22,24,59
22,24,58
22,24,57
22,24,56
22,24,55
22,24,54
22,24,53
22,24,52
22,24,51
22,24,50
22,24,49
22,24,48
22,24,47
22,24,46
22,24,45
22,24,44
22,24,43
22,24,42
22,24,41
22,24,40
22,24,39
22,24,38
22,24,37
22,24,36
22,24,35
22,24,34
22,24,33
22,24,32
22,24,31
22,24,30
22,24,29
22,24,28
22,24,27
22,24,26
22,24,25
22,24,24
22,24,23
22,24,22
22,24,21
22,24,20
22,24,19
22,24,18
22,24,17
22,24,16
22,24,15
22,24,14
22,24,13
22,24,12
22,24,11
22,24,10
22,24,9
22,24,8
22,24,7
22,24,6
22,24,5
22,24,4
22,24,3
22,25,124
22,25,123
22,25,122
22,25,121
22,25,120
22,25,119
22,25,118
22,25,117
22,25,116
22,25,115
22,25,114
22,25,113
22,25,112
22,25,111
22,25,110
22,25,109
22,25,108
22,25,107
22,25,106
22,25,105
22,25,104
22,25,103
22,25,102
22,25,101
22,25,100
22,25,99
22,25,98
22,25,97
22,25,96
22,25,95
22,25,94
22,25,93
22,25,92
22,25,91
22,25,90
22,25,89
22,25,88
22,25,87
22,25,86
22,25,85
22,25,84
22,25,83
22,25,82
22,25,81
22,25,80
22,25,79
22,25,78
22,25,77
22,25,76
22,25,75
22,25,74
22,25,73
22,25,72
22,25,71
22,25,70
22,25,69
22,25,68
22,25,67
22,25,66
22,25,65
22,25,64
22,25,63
22,25,62
22,25,61
22,25,60
22,25,59
22,25,58
22,25,57
22,25,56
22,25,55
22,25,54
22,25,53
22,25,52
22,25,51
22,25,50
22,25,49
22,25,48
22,25,47
22,25,46
22,25,45
22,25,44
22,25,43
22,25,42
22,25,41
22,25,40
22,25,39
22,25,38
22,25,37
22,25,36
22,25,35
22,25,34
22,25,33
22,25,32
22,25,31
22,25,30
22,25,29
22,25,28
22,25,27
22,25,26
22,25,25
22,25,24
22,25,23
22,25,22
22,25,21
22,25,20
22,25,19
22,25,18
22,25,17
22,25,16
22,25,15
22,25,14
22,25,13
22,25,12
22,25,11
22,25,10
22,25,9
22,25,8
22,25,7
22,25,6
22,25,5
22,25,4
22,25,3
22,26,124
22,26,123
22,26,122
22,26,121
22,26,120
22,26,119
22,26,118
22,26,117
22,26,116
22,26,115
22,26,114
22,26,113
22,26,112
22,26,111
22,26,110
22,26,109
22,26,108
22,26,107
22,26,106
22,26,105
22,26,104
22,26,103
22,26,102
22,26,101
22,26,100
22,26,99
22,26,98
22,26,97
22,26,96
22,26,95
22,26,94
22,26,93
22,26,92
22,26,91
22,26,90
22,26,89
22,26,88
22,26,87
22,26,86
22,26,85
22,26,84
22,26,83
22,26,82
22,26,81
22,26,80
22,26,79
22,26,78
22,26,77
22,26,76
22,26,75
22,26,74
22,26,73
22,26,72
22,26,71
22,26,70
22,26,69
22,26,68
22,26,67
22,26,66
22,26,65
22,26,64
22,26,63
22,26,62
22,26,61
22,26,60
22,26,59
22,26,58
22,26,57
22,26,56
22,26,55
22,26,54
22,26,53
22,26,52
22,26,51
22,26,50
22,26,49
22,26,48
22,26,47
22,26,46
22,26,45
22,26,44
22,26,43
22,26,42
22,26,41
22,26,40
22,26,39
22,26,38
22,26,37
22,26,36
22,26,35
22,26,34
22,26,33
22,26,32
22,26,31
22,26,30
22,26,29
22,26,28
22,26,27
22,26,26
22,26,25
22,26,24
22,26,23
22,26,22
22,26,21
22,26,20
22,26,19
22,26,18
22,26,17
22,26,16
22,26,15
22,26,14
22,26,13
22,26,12
22,26,11
22,26,10
22,26,9
22,26,8
22,26,7
22,26,6
22,26,5
22,26,4
22,26,3
22,27,124
22,27,123
22,27,122
22,27,121
22,27,120
22,27,119
22,27,118
22,27,117
22,27,116
22,27,115
22,27,114
22,27,113
22,27,112
22,27,111
22,27,110
22,27,109
22,27,108
22,27,107
22,27,106
22,27,105
22,27,104
22,27,103
22,27,102
22,27,101
22,27,100
22,27,99
22,27,98
22,27,97
22,27,96
22,27,95
22,27,94
22,27,93
22,27,92
22,27,91
22,27,90
22,27,89
22,27,88
22,27,87
22,27,86
22,27,85
22,27,84
22,27,83
22,27,82
22,27,81
22,27,80
22,27,79
22,27,78
22,27,77
22,27,76
22,27,75
22,27,74
22,27,73
22,27,72
22,27,71
22,27,70
22,27,69
22,27,68
22,27,67
22,27,66
22,27,65
22,27,64
22,27,63
22,27,62
22,27,61
22,27,60
22,27,59
22,27,58
22,27,57
22,27,56
22,27,55
22,27,54
22,27,53
22,27,52
22,27,51
22,27,50
22,27,49
22,27,48
22,27,47
22,27,46
22,27,45
22,27,44
22,27,43
22,27,42
22,27,41
22,27,40
22,27,39
22,27,38
22,27,37
22,27,36
22,27,35
22,27,34
22,27,33
22,27,32
22,27,31
22,27,30
22,27,29
22,27,28
22,27,27
22,27,26
22,27,25
22,27,24
22,27,23
22,27,22
22,27,21
22,27,20
22,27,19
22,27,18
22,27,17
22,27,16
22,27,15
22,27,14
22,27,13
22,27,12
22,27,11
22,27,10
22,27,9
22,27,8
22,27,7
22,27,6
22,27,5
22,27,4
22,27,3
22,28,124
22,28,123
22,28,122
22,28,121
22,28,120
22,28,119
22,28,118
22,28,117
22,28,116
22,28,115
22,28,114
22,28,113
22,28,112
22,28,111
22,28,110
22,28,109
22,28,108
22,28,107
22,28,106
22,28,105
22,28,104
22,28,103
22,28,102
22,28,101
22,28,100
22,28,99
22,28,98
22,28,97
22,28,96
22,28,95
22,28,94
22,28,93
22,28,92
22,28,91
22,28,90
22,28,89
22,28,88
22,28,87
22,28,86
22,28,85
22,28,84
22,28,83
22,28,82
22,28,81
22,28,80
22,28,79
22,28,78
22,28,77
22,28,76
22,28,75
22,28,74
22,28,73
22,28,72
22,28,71
22,28,70
22,28,69
22,28,68
22,28,67
22,28,66
22,28,65
22,28,64
22,28,63
22,28,62
22,28,61
22,28,60
22,28,59
22,28,58
22,28,57
22,28,56
22,28,55
22,28,54
22,28,53
22,28,52
22,28,51
22,28,50
22,28,49
22,28,48
22,28,47
22,28,46
22,28,45
22,28,44
22,28,43
22,28,42
22,28,41
22,28,40
22,28,39
22,28,38
22,28,37
22,28,36
22,28,35
22,28,34
22,28,33
22,28,32
22,28,31
22,28,30
22,28,29
22,28,28
22,28,27
22,28,26
22,28,25
22,28,24
22,28,23
22,28,22
22,28,21
22,28,20
22,28,19
22,28,18
22,28,17
22,28,16
22,28,15
22,28,14
22,28,13
22,28,12
22,28,11
22,28,10
22,28,9
22,28,8
22,28,7
22,28,6
22,28,5
22,28,4
22,28,3
22,29,124
22,29,123
22,29,122
22,29,121
22,29,120
22,29,119
22,29,118
22,29,117
22,29,116
22,29,115
22,29,114
22,29,113
22,29,112
22,29,111
22,29,110
22,29,109
22,29,108
22,29,107
22,29,106
22,29,105
22,29,104
22,29,103
22,29,102
22,29,101
22,29,100
22,29,99
22,29,98
22,29,97
22,29,96
22,29,95
22,29,94
22,29,93
22,29,92
22,29,91
22,29,90
22,29,89
22,29,88
22,29,87
22,29,86
22,29,85
22,29,84
22,29,83
22,29,82
22,29,81
22,29,80
22,29,79
22,29,78
22,29,77
22,29,76
22,29,75
22,29,74
22,29,73
22,29,72
22,29,71
22,29,70
22,29,69
22,29,68
22,29,67
22,29,66
22,29,65
22,29,64
22,29,63
22,29,62
22,29,61
22,29,60
22,29,59
22,29,58
22,29,57
22,29,56
22,29,55
22,29,54
22,29,53
22,29,52
22,29,51
22,29,50
22,29,49
22,29,48
22,29,47
22,29,46
22,29,45
22,29,44
22,29,43
22,29,42
22,29,41
22,29,40
22,29,39
22,29,38
22,29,37
22,29,36
22,29,35
22,29,34
22,29,33
22,29,32
22,29,31
22,29,30
22,29,29
22,29,28
22,29,27
22,29,26
22,29,25
22,29,24
22,29,23
22,29,22
22,29,21
22,29,20
22,29,19
22,29,18
22,29,17
22,29,16
22,29,15
22,29,14
22,29,13
22,29,12
22,29,11
22,29,10
22,29,9
22,29,8
22,29,7
22,29,6
22,29,5
22,29,4
22,29,3
22,30,124
22,30,123
22,30,122
22,30,121
22,30,120
22,30,119
22,30,118
22,30,117
22,30,116
22,30,115
22,30,114
22,30,113
22,30,112
22,30,111
22,30,110
22,30,109
22,30,108
22,30,107
22,30,106
22,30,105
22,30,104
22,30,103
22,30,102
22,30,101
22,30,100
22,30,99
22,30,98
22,30,97
22,30,96
22,30,95
22,30,94
22,30,93
22,30,92
22,30,91
22,30,90
22,30,89
22,30,88
22,30,87
22,30,86
22,30,85
22,30,84
22,30,83
22,30,82
22,30,81
22,30,80
22,30,79
22,30,78
22,30,77
22,30,76
22,30,75
22,30,74
22,30,73
22,30,72
22,30,71
22,30,70
22,30,69
22,30,68
22,30,67
22,30,66
22,30,65
22,30,64
22,30,63
22,30,62
22,30,61
22,30,60
22,30,59
22,30,58
22,30,57
22,30,56
22,30,55
22,30,54
22,30,53
22,30,52
22,30,51
22,30,50
22,30,49
22,30,48
22,30,47
22,30,46
22,30,45
22,30,44
22,30,43
22,30,42
22,30,41
22,30,40
22,30,39
22,30,38
22,30,37
22,30,36
22,30,35
22,30,34
22,30,33
22,30,32
22,30,31
22,30,30
22,30,29
22,30,28
22,30,27
22,30,26
22,30,25
22,30,24
22,30,23
22,30,22
22,30,21
22,30,20
22,30,19
22,30,18
22,30,17
22,30,16
22,30,15
22,30,14
22,30,13
22,30,12
22,30,11
22,30,10
22,30,9
22,30,8
22,30,7
22,30,6
22,30,5
22,30,4
22,30,3
22,31,124
22,31,123
22,31,122
22,31,121
22,31,120
22,31,119
22,31,118
22,31,117
22,31,116
22,31,115
22,31,114
22,31,113
22,31,112
22,31,111
22,31,110
22,31,109
22,31,108
22,31,107
22,31,106
22,31,105
22,31,104
22,31,103
22,31,102
22,31,101
22,31,100
22,31,99
22,31,98
22,31,97
22,31,96
22,31,95
22,31,94
22,31,93
22,31,92
22,31,91
22,31,90
22,31,89
22,31,88
22,31,87
22,31,86
22,31,85
22,31,84
22,31,83
22,31,82
22,31,81
22,31,80
22,31,79
22,31,78
22,31,77
22,31,76
22,31,75
22,31,74
22,31,73
22,31,72
22,31,71
22,31,70
22,31,69
22,31,68
22,31,67
22,31,66
22,31,65
22,31,64
22,31,63
22,31,62
22,31,61
22,31,60
22,31,59
22,31,58
22,31,57
22,31,56
22,31,55
22,31,54
22,31,53
22,31,52
22,31,51
22,31,50
22,31,49
22,31,48
22,31,47
22,31,46
22,31,45
22,31,44
22,31,43
22,31,42
22,31,41
22,31,40
22,31,39
22,31,38
22,31,37
22,31,36
22,31,35
22,31,34
22,31,33
22,31,32
22,31,31
22,31,30
22,31,29
22,31,28
22,31,27
22,31,26
22,31,25
22,31,24
22,31,23
22,31,22
22,31,21
22,31,20
22,31,19
22,31,18
22,31,17
22,31,16
22,31,15
22,31,14
22,31,13
22,31,12
22,31,11
22,31,10
22,31,9
22,31,8
22,31,7
22,31,6
22,31,5
22,31,4
22,31,3
22,32,124
22,32,123
22,32,122
22,32,121
22,32,120
22,32,119
22,32,118
22,32,117
22,32,116
22,32,115
22,32,114
22,32,113
22,32,112
22,32,111
22,32,110
22,32,109
22,32,108
22,32,107
22,32,106
22,32,105
22,32,104
22,32,103
22,32,102
22,32,101
22,32,100
22,32,99
22,32,98
22,32,97
22,32,96
22,32,95
22,32,94
22,32,93
22,32,92
22,32,91
22,32,90
22,32,89
22,32,88
22,32,87
22,32,86
22,32,85
22,32,84
22,32,83
22,32,82
22,32,81
22,32,80
22,32,79
22,32,78
22,32,77
22,32,76
22,32,75
22,32,74
22,32,73
22,32,72
22,32,71
22,32,70
22,32,69
22,32,68
22,32,67
22,32,66
22,32,65
22,32,64
22,32,63
22,32,62
22,32,61
22,32,60
22,32,59
22,32,58
22,32,57
22,32,56
22,32,55
22,32,54
22,32,53
22,32,52
22,32,51
22,32,50
22,32,49
22,32,48
22,32,47
22,32,46
22,32,45
22,32,44
22,32,43
22,32,42
22,32,41
22,32,40
22,32,39
22,32,38
22,32,37
22,32,36
22,32,35
22,32,34
22,32,33
22,32,32
22,32,31
22,32,30
22,32,29
22,32,28
22,32,27
22,32,26
22,32,25
22,32,24
22,32,23
22,32,22
22,32,21
22,32,20
22,32,19
22,32,18
22,32,17
22,32,16
22,32,15
22,32,14
22,32,13
22,32,12
22,32,11
22,32,10
22,32,9
22,32,8
22,32,7
22,32,6
22,32,5
22,32,4
22,32,3
22,33,124
22,33,123
22,33,122
22,33,121
22,33,120
22,33,119
22,33,118
22,33,117
22,33,116
22,33,115
22,33,114
22,33,113
22,33,112
22,33,111
22,33,110
22,33,109
22,33,108
22,33,107
22,33,106
22,33,105
22,33,104
22,33,103
22,33,102
22,33,101
22,33,100
22,33,99
22,33,98
22,33,97
22,33,96
22,33,95
22,33,94
22,33,93
22,33,92
22,33,91
22,33,90
22,33,89
22,33,88
22,33,87
22,33,86
22,33,85
22,33,84
22,33,83
22,33,82
22,33,81
22,33,80
22,33,79
22,33,78
22,33,77
22,33,76
22,33,75
22,33,74
22,33,73
22,33,72
22,33,71
22,33,70
22,33,69
22,33,68
22,33,67
22,33,66
22,33,65
22,33,64
22,33,63
22,33,62
22,33,61
22,33,60
22,33,59
22,33,58
22,33,57
22,33,56
22,33,55
22,33,54
22,33,53
22,33,52
22,33,51
22,33,50
22,33,49
22,33,48
22,33,47
22,33,46
22,33,45
22,33,44
22,33,43
22,33,42
22,33,41
22,33,40
22,33,39
22,33,38
22,33,37
22,33,36
22,33,35
22,33,34
22,33,33
22,33,32
22,33,31
22,33,30
22,33,29
22,33,28
22,33,27
22,33,26
22,33,25
22,33,24
22,33,23
22,33,22
22,33,21
22,33,20
22,33,19
22,33,18
22,33,17
22,33,16
22,33,15
22,33,14
22,33,13
22,33,12
22,33,11
22,33,10
22,33,9
22,33,8
22,33,7
22,33,6
22,33,5
22,33,4
22,33,3
22,34,124
22,34,123
22,34,122
22,34,121
22,34,120
22,34,119
22,34,118
22,34,117
22,34,116
22,34,115
22,34,114
22,34,113
22,34,112
22,34,111
22,34,110
22,34,109
22,34,108
22,34,107
22,34,106
22,34,105
22,34,104
22,34,103
22,34,102
22,34,101
22,34,100
22,34,99
22,34,98
22,34,97
22,34,96
22,34,95
22,34,94
22,34,93
22,34,92
22,34,91
22,34,90
22,34,89
22,34,88
22,34,87
22,34,86
22,34,85
22,34,84
22,34,83
22,34,82
22,34,81
22,34,80
22,34,79
22,34,78
22,34,77
22,34,76
22,34,75
22,34,74
